type,source,destination,status,hash,notes
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN25P50_400X400X100L40X24T250N.kicad_mod,UNCHANGED,6cba962e15ce9b154ffb29c27bdb58f04e85cd892f24b64b02a276b9f8fc9e0c,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN25P50_400X400X100L40X24T270N.kicad_mod,UNCHANGED,84c444aaca30366604779dbb29ddce2ebeb1059394a1a23be7e043cbb1b391df,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN25P50_400X400X80L40X24T270N.kicad_mod,UNCHANGED,ab7019c9f128955cde61256e8c1221bf3a6ae3d1e450e704389c58f847ac74a4,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN25P50_450X350X80L42X24T300X200N_nonstd_pins.kicad_mod,UNCHANGED,3a03a8a99e1d5ce4b7f4eeb9ff9fdd888e41b7823df0ee6fb7143845290f378b,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN29P50_500X500X100L55X25T340N.kicad_mod,UNCHANGED,6368cabd1841ce8f4db7e2d17e88ae382f4f25c7d4e26dcf2ea7e312a499233b,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN33P40_400X400X80L35X20T280N.kicad_mod,UNCHANGED,9e7e98752eeedf2022915c90b064c832cede5b192ac69b68675b7caf7ae6f96f,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN44P50_700X700X90L40X24N.kicad_mod,UNCHANGED,c0e91c72c95d362312206aaa26e262ea344d7b427bc39a22270870c773c5b6e0,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN45P40_600X500X80L40X21T450X350N.kicad_mod,UNCHANGED,2f48428aefb497a03d60b549dea6bb7d2bade766a374eda38806a3743eae389b,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfn.pretty/IPC_QFN65P50_900X900X80L40X25T715N.kicad_mod,UNCHANGED,fe4af20817db7b4d32686ce529b6a70b472a45cd4f454c5b52668be271eaefaa,category=other;library=ipc_qfn.pretty
footprint,,footprints/other/ipc_qfp.pretty/IPC_QFP144P50_2200X2200X160L60X22N.kicad_mod,UNCHANGED,3b2201bb042e4b4cc56d71b3b8e38d50357cc2ae1ea332b0b8404ef3875e0333,category=other;library=ipc_qfp.pretty
footprint,,footprints/other/ipc_qfp.pretty/IPC_QFP48P50_900X900X160L60X22N.kicad_mod,UNCHANGED,3002b69018e03d3c92fb0a8756d6133e3c5f9fcbf7ac63a54635d34cb261dc0d,category=other;library=ipc_qfp.pretty
footprint,,footprints/other/ipc_qfp.pretty/IPC_QFP64P50_1200X1200X160L60X20N.kicad_mod,UNCHANGED,1a86a8dc874ef98c2c64d9aba96c38e22ac111a6b034769d92e018c6651ea1ec,category=other;library=ipc_qfp.pretty
footprint,,footprints/other/ipc_qfp.pretty/IPC_QFP64P50_1200X1200X160L60X22N.kicad_mod,UNCHANGED,3b4b689081a04e7cb8727226a1115afb701a39c656d65f575c346e30b4381228,category=other;library=ipc_qfp.pretty
footprint,,footprints/other/ipc_qfp.pretty/IPC_QFP65P40_900X900X120L60X18T450N.kicad_mod,UNCHANGED,018eedb3862a5f664cc8f4442617e17befcb854666eaaedf29d79e0a3a0b300c,category=other;library=ipc_qfp.pretty
footprint,,footprints/other/ipc_resc.pretty/IPC_RESC100X50X40L25N.kicad_mod,UNCHANGED,465336c49c69cb971553af50a6ff52b65b8335ae95519b2e0614b6eb1d68fa88,category=other;library=ipc_resc.pretty
footprint,,footprints/other/ipc_resc.pretty/IPC_RESC160X80X55L25N.kicad_mod,UNCHANGED,2134cfa7f3717af833b2918f5769a7f2ae106f92cac4da1a642e1c0481bfbdd1,category=other;library=ipc_resc.pretty
footprint,,footprints/other/ipc_resc.pretty/IPC_RESC200X125X60L35N.kicad_mod,UNCHANGED,cc293fb4b8dcc8c5b2f66cb829d8cfc1882d4f1319a4471188129de072710936,category=other;library=ipc_resc.pretty
footprint,,footprints/other/ipc_resc.pretty/IPC_RESC320X160X89L51N.kicad_mod,UNCHANGED,3898d98f456a410bcea65b2f78e5c387177947557f42478dacd2f998463744ba,category=other;library=ipc_resc.pretty
footprint,,footprints/other/ipc_resc.pretty/IPC_RESC60X30X26L15N.kicad_mod,UNCHANGED,70cc4c4a94d9c997fae532a81d58074a2d775da2252141a71e65978d273e6636,category=other;library=ipc_resc.pretty
footprint,,footprints/other/ipc_resc.pretty/IPC_RESC635X318X89L76N.kicad_mod,UNCHANGED,f4d8f52d08199927bf122098ab584acf7be979ab318cb17b1f1b64e06864e798,category=other;library=ipc_resc.pretty
footprint,,footprints/other/ipc_rescax.pretty/IPC_RESCAXS8P80_320X160X60L30X45N.kicad_mod,UNCHANGED,6adf835b8a419a7fc364f165d8234e6b411a37e394425728ef9635df97356b18,category=other;library=ipc_rescax.pretty
footprint,,footprints/other/ipc_sodfl.pretty/IPC_SODFL2512X90L40X30N.kicad_mod,UNCHANGED,2c16345fdb7bd458da88aaf4e69d61b90589f582567f8a6fcbc47b13330c80f6,category=other;library=ipc_sodfl.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC127P1030X265-16N.kicad_mod,UNCHANGED,760191ea669b5068e48db3a1f4f5ce66404787f0537623e8ca511cc78e769a0d,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC127P600X175-16N.kicad_mod,UNCHANGED,7addb466f1fd55c26ceca87a86b687378ed4a40f988c8886c4f17e2bb3b86ff3,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC127P600X175-8N.kicad_mod,UNCHANGED,a4c770eb47b5247ae1c121865180c22e32162e2676c5779ab8f2fb57d5323a51,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC127P780X205-8N.kicad_mod,UNCHANGED,1d1e12e46d4a279996c05cad365859ff8e842e145a75ef393722ff10b7e113fc,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC14P127_865X600X175L83X41N.kicad_mod,UNCHANGED,7a336acb155b8e88910778a7a3e2b926747ba3a57da2207e630689d70404aeb6,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC16P127_990X600X175L83X41N.kicad_mod,UNCHANGED,4b114d0d2fdd9285db9103a0d110e78a600781c0f52c91bad3935ad1df41ffcc,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC18P127_1145X1030X265L75X40N.kicad_mod,UNCHANGED,daebcda6b8db92e6c89f190bf6a3042b7529b114c6079df955147b50afaa34cf,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC8P127_490X599X175L84X41N.kicad_mod,UNCHANGED,ee73f5d256caacbaee899cdd8ece260d630ab832fe55458efb3041c4011fa493,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC8P127_490X600X175L83X41N.kicad_mod,UNCHANGED,2a74ee174508d13bbdf69516d5dae94c51f6761543da02276f349d2ffb5da5d1,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_soic.pretty/IPC_SOIC8P127_528X790X216L65X41N.kicad_mod,UNCHANGED,1d51180077947327ccd0dc5f3ccaf4d88222b3da1f29763935f529d874eb378d,category=other;library=ipc_soic.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON11P50_260X260X65L35X25T215X126N.kicad_mod,UNCHANGED,d6c3c88f65707831e481793f4fac21245b6c3366be003754b1cd93f3ad7397e6,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON23P50_600X500X150L50X27T547X324N.kicad_mod,UNCHANGED,c56df2610e9944e95508a9365bf67590f39716988eae8d8fffcdbc04107a550c,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON6P35_100X100X40L40X17N.kicad_mod,UNCHANGED,3eb74c085325da9a50697b50eccc66e3fc49045df45f3390053f0da02336d653,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON7P50_150X150X50L17X25T120X70N.kicad_mod,UNCHANGED,713b01f93747f010e45742373e23cbc753d86ce5220e08d70e9986c22642be73,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON8P50_200X150X100L35X25N.kicad_mod,UNCHANGED,f7d2cb1d0475acd07b6dd8442cb353fe35aa7d93f5f3f22f1ac8cd3e9879c717,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON9P127_500X600X80L60X41T400X340N.kicad_mod,UNCHANGED,2b00d4092a38f955ef84fd263b76defd0cd801ffc184653ddc44919ff0b4145d,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON9P50_200X200X100L30X25T80X120N.kicad_mod,UNCHANGED,803137b035fada70d596645fdf4a4a81d42b145c518706ee4ab2f4bfc018a2c3,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON9P50_200X200X100L35X24T115X55N.kicad_mod,UNCHANGED,c096026336fcee259cf4cf28a76f5f2fd4bfab54fac3161aa0bbeff90bbee3a4,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON9P50_200X200X55L32X24T90X160N.kicad_mod,UNCHANGED,b326669b77bc260b05ca196be3fcfc386e626b91e76b52686315366b60e97d39,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_son.pretty/IPC_SON9P50_300X300X80L40X25T244X160N.kicad_mod,UNCHANGED,dd9f55d14a9535e521ae007bb28d7f6d66e23f26ee17e29216ecc173570f5eac,category=other;library=ipc_son.pretty
footprint,,footprints/other/ipc_sop.pretty/IPC_SOP14P65_620X780X200L75X30N.kicad_mod,UNCHANGED,e7ff178f1bc79234c96d889ed0647db2a6d751b04565813161af4eb15ca7dc3b,category=other;library=ipc_sop.pretty
footprint,,footprints/other/ipc_sop.pretty/IPC_SOP16P65_500X640X110L62X24N.kicad_mod,UNCHANGED,124d021e0c2ba90eea3bbe5a54b9b75b8bee1a803e2c78665f4e93578908e752,category=other;library=ipc_sop.pretty
footprint,,footprints/other/ipc_sop.pretty/IPC_SOP16P65_500X640X120L62X24N.kicad_mod,UNCHANGED,48961baa28102897a5dffcc672fcd2979857cf779805fba4afd1da67943664de,category=other;library=ipc_sop.pretty
footprint,,footprints/other/ipc_sop.pretty/IPC_SOP20P65_650X640X110L62X24N.kicad_mod,UNCHANGED,020455179c98d2299364384643ee8f1657565bb843bcaeb266db392789e87696,category=other;library=ipc_sop.pretty
footprint,,footprints/other/ipc_sop.pretty/IPC_SOP32P50_800X1400X120L60X22N.kicad_mod,UNCHANGED,109bb0afe91aae7456ec86edfa5a4168c6d35747913794d8f6891a1a722e8249,category=other;library=ipc_sop.pretty
footprint,,footprints/other/ipc_sop.pretty/IPC_SOP48P63_1587X1025X280L80X25N.kicad_mod,UNCHANGED,0e6738c45ade5c22ce612cdd6b413527925f48d0364f55026df9d3cace891062,category=other;library=ipc_sop.pretty
footprint,,footprints/other/ipc_sop.pretty/IPC_SOP8P65_300X488X110L60X30N.kicad_mod,UNCHANGED,4040531f7cd965b8511b146ae6b6f897bec9750b50b2135bfb8ea3eef223745a,category=other;library=ipc_sop.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-3P95_237X112L50X42N.kicad_mod,UNCHANGED,f2abfe87a008e7a39e577b84e1262f548b05fa004b0ff2ec05d94ffad7c7206f,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-3P95_260X130L40X42N.kicad_mod,UNCHANGED,1c553414e76ba054df0e2b22dbd3a038ba4982b60023af0558524efb5eec5a70,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-5P65_210X110L36X22N.kicad_mod,UNCHANGED,3e23efde80ea7bb5da36ae8ac328dd69b1510a8cba48696d23ce5064f19b938b,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-5P65_212X110L33X22N.kicad_mod,UNCHANGED,2607fd472d2bdf190e2fe09436aa8313ab049121461d1cd8c7807ddda2f14486,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-5P95_275X135L40X40N.kicad_mod,UNCHANGED,d98d754e06dbd28635a152a59d567f42d08dd787f53fa08590b8457f2d9a608e,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-5P95_280X100L45X40N.kicad_mod,UNCHANGED,b02066e6503862234c5f328ccf9ba3b7580b619eae3c9b59c54036abd4c315e6,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-6P65_210X110L30X25N.kicad_mod,UNCHANGED,f9f8e6d78ec61cbf4f96167bdc0f1148b678227edcecc09400013108ed8d5444,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-6P65_210X110L36X22N.kicad_mod,UNCHANGED,b0b1c80cde0766a46773c0e591855d12d422850ebc2d518f38382b17d4f7bb6b,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-6P95_275X110L40X32N.kicad_mod,UNCHANGED,547acca44d92c5a7fa01c9f19f1bc84e5c516ea4f7cd986ac9233d97253b4a12,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_sot.pretty/IPC_SOT23-6P95_280X100L40X37N.kicad_mod,UNCHANGED,262ed2f2586aee24a739e5a9225e13df177cee684d5984cce03be282e44bc185,category=other;library=ipc_sot.pretty
footprint,,footprints/other/ipc_xtalsc.pretty/IPC_XTALSC320X500X135L130N.kicad_mod,UNCHANGED,fd3738e3eebb4997d7fbeacdeff1725a04d2bc7bf4e387a45641291bf3ae08df,category=other;library=ipc_xtalsc.pretty
footprint,,footprints/other/jst.pretty/JST_S2B-PH-SM4-TB.kicad_mod,UNCHANGED,8a72339320ac8cb78e14daea29adb957ad5d65fefbca91e7c30bad01b23f6bbf,category=other;library=jst.pretty
footprint,,footprints/other/jst.pretty/JST_S3B-PH-SM4-TB.kicad_mod,UNCHANGED,c4491825c4a881c6b14078763f15b034c29229441d2439fb54791b5d64db811c,category=other;library=jst.pretty
footprint,,footprints/other/jst.pretty/JST_S5B-XH-A.kicad_mod,UNCHANGED,8d2c3eb06542bfa180f93bf13ce25b10afb2b9b6343e1bed31feff893de4f2fd,category=other;library=jst.pretty
footprint,,footprints/other/led_strip.pretty/LED_STRIP_WS2812.kicad_mod,UNCHANGED,27be290c866b5232b703782a3ead2c2ada906f17a0df80b1408efe177ac69a24,category=other;library=led_strip.pretty
footprint,,footprints/other/littelfuse.pretty/461.kicad_mod,UNCHANGED,542db74eba2856aaa20e838b553cb516e9b0623c1c92e13dc6aae686f3ca76c1,category=other;library=littelfuse.pretty
footprint,,footprints/other/littelfuse.pretty/DO-214AA.kicad_mod,UNCHANGED,58d0cd351c88d929a603907b7544453e380e4d91168f0b481e017af41c5707a5,category=other;library=littelfuse.pretty
footprint,,footprints/other/minicircuits.pretty/AT224-1A.kicad_mod,UNCHANGED,72f74767984d4e202fc8d8f5a6815c926dd413810f6d228a3975f19d39d463e8,category=other;library=minicircuits.pretty
footprint,,footprints/other/molex.pretty/1054500101.kicad_mod,UNCHANGED,8603b6409f3a140b393c1fc9215aa5fcdbdad027210f72bf936c9230d39dc09f,category=other;library=molex.pretty
footprint,,footprints/other/molex.pretty/479480001.kicad_mod,UNCHANGED,c4ad5208d70ca11585867332c17148fe788982195e59885857b7f7c20ab6e30e,category=other;library=molex.pretty
footprint,,footprints/other/molex.pretty/MOLEX_0015244441.kicad_mod,UNCHANGED,d025899b3ec2e61e0f82a4ab56f04e04948e06ebde139979c86d5b10ee36829e,category=other;library=molex.pretty
footprint,,footprints/other/molex.pretty/MOLEX_54132-40XX_LR.kicad_mod,UNCHANGED,a69accae8a3c5ab84af78a22990cc36db43703ca8891572c3a48928e74d5ead0,category=other;library=molex.pretty
footprint,,footprints/other/molex.pretty/MOLEX_54132-40XX_RL.kicad_mod,UNCHANGED,b7f07bcee0960d64ba85f3718ef05b6789cd11f1bd4105ec4dd77956b3d896f8,category=other;library=molex.pretty
footprint,,footprints/other/newhaven.pretty/NHD-2.4-240320SF-CTXI-FT1.kicad_mod,UNCHANGED,735b0bb326c2837313fd65da2d3ce133bae97dab5db3d1a1c6bf55f326d3e139,category=other;library=newhaven.pretty
footprint,,footprints/other/ohmite.pretty/OHMITE_LVK12.kicad_mod,UNCHANGED,8f2dff6c13a6e2a75aa92a2735cb827bbcd5117268ecc653b083eb1c55a9d47c,category=other;library=ohmite.pretty
footprint,,footprints/other/onshore.pretty/ONSHORE_OSTYK55102030.kicad_mod,UNCHANGED,0a36ddd4e87422b78a78c0ab7ecac8baeabd3320926e2ecd5ed4e4a90b26285b,category=other;library=onshore.pretty
footprint,,footprints/other/phoenix.pretty/1990009.kicad_mod,UNCHANGED,c6c847162935ca7720bad749646af189ccbda31b4806bf3fa2d08a7458839132,category=other;library=phoenix.pretty
footprint,,footprints/other/phoenix.pretty/1990067.kicad_mod,UNCHANGED,68c93198da422d96e8fd9f1e175ef039422ea2e76719fd721bbe5304bedffb65,category=other;library=phoenix.pretty
footprint,,footprints/other/pot.pretty/NIDEC_ST-4EA.kicad_mod,UNCHANGED,c67b0872ec6f1baf6bf0d5f11cc3f67522e6198ac7a47f0c6981ecd340607f30,category=other;library=pot.pretty
footprint,,footprints/other/pulse.pretty/BH.kicad_mod,UNCHANGED,3b8f86c56f2c6a36d67e0d99bcef215833300e2d0a3d1b846d684bd08f3bb80e,category=other;library=pulse.pretty
footprint,,footprints/other/pulse.pretty/TOU.kicad_mod,UNCHANGED,a8297fe37feaef142179a1eb7e41592f8160c33b99b5d1df7a1268c6ed662ac8,category=other;library=pulse.pretty
footprint,,footprints/other/samtec.pretty/SAMTEC_QTH-090-01-F-D-A.kicad_mod,UNCHANGED,7fe2d621e9fdd5635c7d9d8fc3700cfe9a4dd098f206cf31ff4f1989259f588a,category=other;library=samtec.pretty
footprint,,footprints/other/sullins.pretty/SULLINS_GRPB041VWTC.kicad_mod,UNCHANGED,341c0097ab8e90e4345227b8ab1a088c4aeb5c850b78abdac03f02505e3fff25,category=other;library=sullins.pretty
footprint,,footprints/other/sullins.pretty/SULLINS_GRPB042VWQS.kicad_mod,UNCHANGED,0ba177af67c3f3498c421479db7b2baee82fb3c6c6416d7029c1998a35e8dfa1,category=other;library=sullins.pretty
footprint,,footprints/other/sullins.pretty/SULLINS_GRPB052VWQS.kicad_mod,UNCHANGED,fed7ad62b25d8a63cede12b5cb71b060a385ccd8f967df4b4b662e372670270f,category=other;library=sullins.pretty
footprint,,footprints/other/sullins.pretty/SULLINS_SBH11-PBPC-D08-RA.kicad_mod,UNCHANGED,9436e966e848225107b5f878cfc5f7de3d2df6983e2d821d398d60a165abf50d,category=other;library=sullins.pretty
footprint,,footprints/other/taiyo_yuden.pretty/NR6028.kicad_mod,UNCHANGED,b0e1da09208f55b9cc86c894fee39b360a0048aa725d67e0a89a96f49d96594f,category=other;library=taiyo_yuden.pretty
footprint,,footprints/other/taiyo_yuden.pretty/NRS6028.kicad_mod,UNCHANGED,cdab146dc8d348bfeaf047c0c39eb1358852c1c193d85385e144775a42c256a2,category=other;library=taiyo_yuden.pretty
footprint,,footprints/other/terminal_block.pretty/ED100_3DS.kicad_mod,UNCHANGED,4c8684dbc972829c5c75fe02e12563840a06502091ba06c9a8231d31a503e335,category=other;library=terminal_block.pretty
footprint,,footprints/other/ti.pretty/TI_DBV_SOT-23-5.kicad_mod,UNCHANGED,2a6671cfb8bb636f51a7c63f0bbf0fe24e024f6fdd2fb70003813dabe5717222,category=other;library=ti.pretty
footprint,,footprints/other/ti.pretty/TI_DGN_S-PDSO-G8.kicad_mod,UNCHANGED,7c79c861120edc3811c68c2c92ab872ae0c59964fcde4ff7de80b71537dd307f,category=other;library=ti.pretty
footprint,,footprints/other/ti.pretty/TI_DQA_R-PSON-N10.kicad_mod,UNCHANGED,9a4671254be3cc49909a570014f3c009c178618482027bc5af7fc33254bca5b6,category=other;library=ti.pretty
footprint,,footprints/other/ti.pretty/TI_DRB_S-PVSON-N8.kicad_mod,UNCHANGED,25203586ffe9e301308e6f1d22c0c97dd7f53d11aa8910839df3c104c09cfb78,category=other;library=ti.pretty
footprint,,footprints/other/ti.pretty/TI_DRC_S-PVSON-N10.kicad_mod,UNCHANGED,60ddce817b761a0570c68fe7f1b5e8a8db63de1320aed9b1d531fe8cd10f9374,category=other;library=ti.pretty
footprint,,footprints/other/ti.pretty/TI_PW_R-PDSO-G16.kicad_mod,UNCHANGED,959d623117e2577cb07782b064615e0c4debbbc5174274ef5a7187afb40b69f5,category=other;library=ti.pretty
footprint,,footprints/other/ti.pretty/TI_RKG_QFN-39.kicad_mod,UNCHANGED,a8edafded5942327be3882b27a7deba74fef4a974ade1f811cb5dd829c997d05,category=other;library=ti.pretty
footprint,,footprints/other/ti.pretty/TI_RTE_S-PWQFN-N16.kicad_mod,UNCHANGED,8c3c1f553752452c2280ea70498430fe54b5fd30ddea7ca3990870b957b73dd8,category=other;library=ti.pretty
footprint,,footprints/other/ti.pretty/TI_RWB_X2QFN-12.kicad_mod,UNCHANGED,2bb4a15abb7a772080cb12228f0a89b645f7d7a300acaf360a7eeadfd29af32a,category=other;library=ti.pretty
footprint,,footprints/other/tp.pretty/TP_1MM.kicad_mod,UNCHANGED,c1688b0161f98041909bae143d749f97e7cb70b9ca30d8685715a69b48694ae7,category=other;library=tp.pretty
footprint,,footprints/other/tp.pretty/TP_2MM.kicad_mod,UNCHANGED,f9eec7bf70ef37afc75913d861e3169c5dbe438be317d360524ba6206b3a8597,category=other;library=tp.pretty
footprint,,footprints/other/ublox.pretty/MAX-M8.kicad_mod,UNCHANGED,e1f843dbba0f19a91975c78ae93891b96ca1c2f1f5b8f2f2cc47ebb2bba98c25,category=other;library=ublox.pretty
footprint,,footprints/other/wurth.pretty/WE-HCI_7050.kicad_mod,UNCHANGED,60cbc4d2e550ce2b1c6ef5a61ba8c98f2468b5cdb0cacdd33fe9d34dd93ca806,category=other;library=wurth.pretty
footprint,,footprints/other/wurth.pretty/WE-TPC_4818.kicad_mod,UNCHANGED,c424c4a3310742b3cf7e30c0cf1f4e96cb4949cf99f6aef483e0da4960a9b9ef,category=other;library=wurth.pretty
footprint,,footprints/other/wurth.pretty/WE-TPC_5828.kicad_mod,UNCHANGED,631eef8be6c50aa43d2560645bc38db22d85af62f68bcfbd5885879ab82c0033,category=other;library=wurth.pretty
footprint,,footprints/other/zif.pretty/DIP-32_W15.24mm_ZIF.kicad_mod,UNCHANGED,29ccd7629a1d877d78a9ee91a8010987353d89f8dee8ad4f311f942c38234f59,category=other;library=zif.pretty
footprint,,footprints/rf/antenna.pretty/TAOGLAS_IP.1621.25.4.A.02.kicad_mod,UNCHANGED,dca3a15ea3fc771869bdf8aee436ce3c9a171f35bbc990303952901e304e6d22,category=rf;library=antenna.pretty
footprint,,footprints/rf/hackrf_expansion.pretty/HACKRF_ONE_EXPANSION.kicad_mod,UNCHANGED,415704507e0fbe8ace6d50da3ff9a2359d36c1c87d4fdd0fff00bb775c477219,category=rf;library=hackrf_expansion.pretty
footprint,,footprints/rf/rf_sma.pretty/EMERSON_142-0701-801.kicad_mod,UNCHANGED,b2eca23c1e296c820484b7c06660afd53aeb4a1d0be256a717b915d2224e4798,category=rf;library=rf_sma.pretty
footprint,,footprints/rf/rf_sma.pretty/EMERSON_142-0701-801_4layer.kicad_mod,UNCHANGED,9dd3b712288d13cb5289a566a039cff7288c90326d4c3e7d0dd907b45932d641,category=rf;library=rf_sma.pretty
footprint,,footprints/rf/rf_sma.pretty/MOLEX_0732511350.kicad_mod,UNCHANGED,b4f1519dd6835e124a551fb38c578738dcf8d08cfa34f5fc8ad588d231781fb8,category=rf;library=rf_sma.pretty
3d-model,,3dmodels/audio/ADAU1467WBCPZ300RL.stp,UNCHANGED,7bfd7698b54aa4e4a3fa4b4907c0c9d92733d0458a7fc64d2bbb9247e55ccad4,imported from https://github.com/freeDSP/FreeDSP_ki-CAD_Libraries
3d-model,,3dmodels/audio/PCM1808QPWRQ1.stp,UNCHANGED,b9f7ef76b651460fd876415e93a34e5c2394052fae253a8ce4309f678f10fe5e,imported from https://github.com/freeDSP/FreeDSP_ki-CAD_Libraries
3d-model,,3dmodels/audio/PCM9211PTR.stp,UNCHANGED,3b1031a4f132e82db18789ca9ae833215f7279d77c58b3976e3fcce7ba0a2f3b,imported from https://github.com/freeDSP/FreeDSP_ki-CAD_Libraries
3d-model,,3dmodels/microcontrollers/ESP32-C3-MINI-1.step,UNCHANGED,3ca5ac24b6943edf816eb1e75c525a42f13118cd5546b70812c1d21149bcdcab,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-C3-WROOM-02.step,UNCHANGED,a8d12f6f5b7420c5c02cb684d97c8b44a8508b12477cbc7060ba25d64ff87ed8,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-C5-WROOM-1.step,UNCHANGED,79c9f74996ca00ed63675cd5dbee7d7097a13d8f1e5a3bceff5d13e9727cf360,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-C5-WROOM-1U.step,UNCHANGED,6cafcee66fa34acfeb1513db22c68145ca62f7c63f8edb6a18944ceacda7e537,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-C6-MINI-1_U.step,UNCHANGED,18025a7cf3822ea4867ac87a3cdb687954a42d259b8f7ca36976ceafe0685afa,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-C6-WROOM-1.step,UNCHANGED,9565ee695edb06a09ae9a7017485ac54391e0ba9f0cab58609fd185e6351f4ac,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-H2-MINI-1.step,UNCHANGED,3ca5ac24b6943edf816eb1e75c525a42f13118cd5546b70812c1d21149bcdcab,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-MINI-1.step,UNCHANGED,4bbb9aab91f8c06a6dcbbf8539a522bf38f8e86021a981ceac4ab3e89ad02b3d,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-S2-MINI-1.step,UNCHANGED,4a95fd9b23c2c3f51b4aeb2f2b85f274becd1aedc293b13065901576bcfb01b0,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-S2-SOLO.step,UNCHANGED,42e6a94e11c7d6e72bb7b25bf81d8e73a1ace0fde9858dd2681d1d6933de2462,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-S2-WROOM.step,UNCHANGED,984bdbd25d9a307fae6c77d140dce6ffa1a564c58caa81a7987273e4bff8b5e5,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-S2-WROVER.step,UNCHANGED,8b5799046e6be2d66ba7328f9cd4e6d6fe4d8077094fefff53351a2f70eda502,imported from https://github.com/espressif/kicad-libraries
3d-model,,3dmodels/microcontrollers/ESP32-S3-MINI-1.step,UNCHANGED,042750ceda97250e23802b1eccf38a7f3e6868707a2d41c8607961006dcda14b,imported from https://github.com/espressif/kicad-libraries
